GAME_DATE_EST,GAME_ID,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,PTS_home,PTS_away,HOME_TEAM_WINS,HOME_ORTG,AWAY_ORTG,HOME_DRTG,AWAY_DRTG,HOME_SRS,AWAY_SRS,HOME_EFG,AWAY_EFG,HOME_TS,AWAY_TS
2019-12-14,21900380,Phoenix Suns,San Antonio Spurs,2019,119,121,0,,,,,,,,,,
2019-12-14,21900381,Toronto Raptors,Brooklyn Nets,2019,110,102,1,,,,,,,,,,
2019-12-14,21900382,Chicago Bulls,Los Angeles Clippers,2019,109,106,1,,,,,,,,,,
2019-12-14,21900383,Memphis Grizzlies,Washington Wizards,2019,128,111,1,,,,,,,,,,
2019-12-14,21900384,Dallas Mavericks,Miami Heat,2019,118,122,0,,,,,,,,,,
2019-12-14,21900385,Milwaukee Bucks,Cleveland Cavaliers,2019,125,108,1,,,,,,,,,,
2019-12-14,21900386,Houston Rockets,Detroit Pistons,2019,107,115,0,,,,,,,,,,
2019-12-14,21900387,Denver Nuggets,Oklahoma City Thunder,2019,110,102,1,,,,,,,,,,
2019-12-13,21900371,Orlando Magic,Houston Rockets,2019,107,130,0,,,,,,,,,,
2019-12-13,21900372,Philadelphia 76ers,New Orleans Pelicans,2019,116,109,1,,,,,,,,,,
2019-12-13,21900374,Miami Heat,Los Angeles Lakers,2019,110,113,0,,,,,,,,,,
2019-12-13,21900373,Atlanta Hawks,Indiana Pacers,2019,100,110,0,,,,,,,,,,
2019-12-13,21900375,Chicago Bulls,Charlotte Hornets,2019,73,83,0,,,,,,,,,,
2019-12-13,21900376,Memphis Grizzlies,Milwaukee Bucks,2019,114,127,0,,,,,,,,,,
2019-12-13,21900379,Utah Jazz,Golden State Warriors,2019,114,106,1,,,,,,,,,,
2019-12-13,21900377,Minnesota Timberwolves,Los Angeles Clippers,2019,117,124,0,,,,,,,,,,
2019-12-13,21900378,Sacramento Kings,New York Knicks,2019,101,103,0,,,,,,,,,,
2019-12-12,21900367,Boston Celtics,Philadelphia 76ers,2019,109,115,0,,,,,,,,,,
2019-12-12,21900368,San Antonio Spurs,Cleveland Cavaliers,2019,109,117,0,,,,,,,,,,
2019-12-12,21900369,Detroit Pistons,Dallas Mavericks,2019,111,122,0,,,,,,,,,,
2019-12-12,21900370,Denver Nuggets,Portland Trail Blazers,2019,114,99,1,,,,,,,,,,
2019-12-11,21900356,Cleveland Cavaliers,Houston Rockets,2019,110,116,0,,,,,,,,,,
2019-12-11,21900357,Indiana Pacers,Boston Celtics,2019,122,117,1,,,,,,,,,,
2019-12-11,21900358,Orlando Magic,Los Angeles Lakers,2019,87,96,0,,,,,,,,,,
2019-12-11,21900359,Toronto Raptors,Los Angeles Clippers,2019,92,112,0,,,,,,,,,,
2019-12-11,21900360,Brooklyn Nets,Charlotte Hornets,2019,108,113,0,,,,,,,,,,
2019-12-11,21900361,Chicago Bulls,Atlanta Hawks,2019,136,102,1,,,,,,,,,,
2019-12-11,21900362,Minnesota Timberwolves,Utah Jazz,2019,116,127,0,,,,,,,,,,
2019-12-11,21900363,Phoenix Suns,Memphis Grizzlies,2019,108,115,0,,,,,,,,,,
2019-12-11,21900364,Milwaukee Bucks,New Orleans Pelicans,2019,127,112,1,,,,,,,,,,
2019-12-11,21900365,Sacramento Kings,Oklahoma City Thunder,2019,94,93,1,,,,,,,,,,
2019-12-11,21900366,Golden State Warriors,New York Knicks,2019,122,124,0,,,,,,,,,,
2019-12-10,21900352,Charlotte Hornets,Washington Wizards,2019,114,107,1,,,,,,,,,,
2019-12-10,21900353,Philadelphia 76ers,Denver Nuggets,2019,97,92,1,,,,,,,,,,
2019-12-10,21900354,Miami Heat,Atlanta Hawks,2019,135,121,1,,,,,,,,,,
2019-12-10,21900355,Portland Trail Blazers,New York Knicks,2019,115,87,1,,,,,,,,,,
2019-12-09,21900343,Indiana Pacers,Los Angeles Clippers,2019,99,110,0,,,,,,,,,,
2019-12-09,21900344,Boston Celtics,Cleveland Cavaliers,2019,110,88,1,,,,,,,,,,
2019-12-09,21900345,Chicago Bulls,Toronto Raptors,2019,92,93,0,,,,,,,,,,
2019-12-09,21900346,Houston Rockets,Sacramento Kings,2019,118,119,0,,,,,,,,,,
2019-12-09,21900347,Milwaukee Bucks,Orlando Magic,2019,110,101,1,,,,,,,,,,
2019-12-09,21900348,New Orleans Pelicans,Detroit Pistons,2019,103,105,0,,,,,,,,,,
2019-12-09,21900349,Phoenix Suns,Minnesota Timberwolves,2019,125,109,1,,,,,,,,,,
2019-12-09,21900350,Utah Jazz,Oklahoma City Thunder,2019,90,104,0,,,,,,,,,,
2019-12-09,21900351,Golden State Warriors,Memphis Grizzlies,2019,102,110,0,,,,,,,,,,
2019-12-08,21900335,Brooklyn Nets,Denver Nuggets,2019,105,102,1,,,,,,,,,,
2019-12-08,21900336,Charlotte Hornets,Atlanta Hawks,2019,107,122,0,,,,,,,,,,
2019-12-08,21900337,Miami Heat,Chicago Bulls,2019,110,105,1,,,,,,,,,,
2019-12-08,21900338,Philadelphia 76ers,Toronto Raptors,2019,110,104,1,,,,,,,,,,
2019-12-08,21900339,Washington Wizards,Los Angeles Clippers,2019,119,135,0,,,,,,,,,,
2019-12-08,21900340,Dallas Mavericks,Sacramento Kings,2019,106,110,0,,,,,,,,,,
2019-12-08,21900341,Portland Trail Blazers,Oklahoma City Thunder,2019,96,108,0,,,,,,,,,,
2019-12-08,21900342,Los Angeles Lakers,Minnesota Timberwolves,2019,142,125,1,,,,,,,,,,
2019-12-07,21900330,Dallas Mavericks,New Orleans Pelicans,2019,130,84,1,,,,,,,,,,
2019-12-07,21900331,New York Knicks,Indiana Pacers,2019,103,104,0,,,,,,,,,,
2019-12-07,21900332,Philadelphia 76ers,Cleveland Cavaliers,2019,141,94,1,,,,,,,,,,
2019-12-07,21900333,Houston Rockets,Phoenix Suns,2019,115,109,1,,,,,,,,,,
2019-12-07,21900334,Utah Jazz,Memphis Grizzlies,2019,126,112,1,,,,,,,,,,
2019-12-06,21900320,Charlotte Hornets,Brooklyn Nets,2019,104,111,0,,,,,,,,,,
2019-12-06,21900321,Cleveland Cavaliers,Orlando Magic,2019,87,93,0,,,,,,,,,,
2019-12-06,21900322,Detroit Pistons,Indiana Pacers,2019,108,101,1,,,,,,,,,,
2019-12-06,21900323,Boston Celtics,Denver Nuggets,2019,108,95,1,,,,,,,,,,
2019-12-06,21900324,Miami Heat,Washington Wizards,2019,112,103,1,,,,,,,,,,
2019-12-06,21900325,Chicago Bulls,Golden State Warriors,2019,98,100,0,,,,,,,,,,
2019-12-06,21900326,Oklahoma City Thunder,Minnesota Timberwolves,2019,139,127,1,,,,,,,,,,
2019-12-06,21900327,Milwaukee Bucks,Los Angeles Clippers,2019,119,91,1,,,,,,,,,,
2019-12-06,21900328,San Antonio Spurs,Sacramento Kings,2019,105,104,1,,,,,,,,,,
2019-12-06,21900329,Portland Trail Blazers,Los Angeles Lakers,2019,113,136,0,,,,,,,,,,
2019-12-05,21900316,Washington Wizards,Philadelphia 76ers,2019,119,113,1,,,,,,,,,,
2019-12-05,21900317,New York Knicks,Denver Nuggets,2019,92,129,0,,,,,,,,,,
2019-12-05,21900318,Toronto Raptors,Houston Rockets,2019,109,119,0,,,,,,,,,,
2019-12-05,21900319,New Orleans Pelicans,Phoenix Suns,2019,132,139,0,,,,,,,,,,
2019-12-04,21900306,Charlotte Hornets,Golden State Warriors,2019,106,91,1,,,,,,,,,,
2019-12-04,21900307,Detroit Pistons,Milwaukee Bucks,2019,103,127,0,,,,,,,,,,
2019-12-04,21900308,Orlando Magic,Phoenix Suns,2019,128,114,1,,,,,,,,,,
2019-12-04,21900309,Atlanta Hawks,Brooklyn Nets,2019,118,130,0,,,,,,,,,,
2019-12-04,21900310,Boston Celtics,Miami Heat,2019,112,93,1,,,,,,,,,,
2019-12-04,21900311,Chicago Bulls,Memphis Grizzlies,2019,106,99,1,,,,,,,,,,
2019-12-04,21900312,Oklahoma City Thunder,Indiana Pacers,2019,100,107,0,,,,,,,,,,
2019-12-04,21900313,Dallas Mavericks,Minnesota Timberwolves,2019,121,114,1,,,,,,,,,,
2019-12-04,21900314,Utah Jazz,Los Angeles Lakers,2019,96,121,0,,,,,,,,,,
2019-12-04,21900315,Portland Trail Blazers,Sacramento Kings,2019,127,116,1,,,,,,,,,,
2019-12-03,21900299,Cleveland Cavaliers,Detroit Pistons,2019,94,127,0,,,,,,,,,,
2019-12-03,21900300,Washington Wizards,Orlando Magic,2019,120,127,0,,,,,,,,,,
2019-12-03,21900301,Toronto Raptors,Miami Heat,2019,110,121,0,,,,,,,,,,
2019-12-03,21900302,New Orleans Pelicans,Dallas Mavericks,2019,97,118,0,,,,,,,,,,
2019-12-03,21900303,San Antonio Spurs,Houston Rockets,2019,135,133,1,,,,,,,,,,
2019-12-03,21900304,Denver Nuggets,Los Angeles Lakers,2019,96,105,0,,,,,,,,,,
2019-12-03,21900305,Los Angeles Clippers,Portland Trail Blazers,2019,117,97,1,,,,,,,,,,
2019-12-02,21900293,Charlotte Hornets,Phoenix Suns,2019,104,109,0,,,,,,,,,,
2019-12-02,21900294,Philadelphia 76ers,Utah Jazz,2019,103,94,1,,,,,,,,,,
2019-12-02,21900295,Atlanta Hawks,Golden State Warriors,2019,104,79,1,,,,,,,,,,
2019-12-02,21900296,Memphis Grizzlies,Indiana Pacers,2019,104,117,0,,,,,,,,,,
2019-12-02,21900297,Milwaukee Bucks,New York Knicks,2019,132,88,1,,,,,,,,,,
2019-12-02,21900298,Sacramento Kings,Chicago Bulls,2019,106,113,0,,,,,,,,,,
2019-12-01,21900284,Brooklyn Nets,Miami Heat,2019,106,109,0,,,,,,,,,,
2019-12-01,21900285,New York Knicks,Boston Celtics,2019,104,113,0,,,,,,,,,,
2019-12-01,21900286,Minnesota Timberwolves,Memphis Grizzlies,2019,107,115,0,,,,,,,,,,
2019-12-01,21900287,Los Angeles Lakers,Dallas Mavericks,2019,100,114,0,,,,,,,,,,
2019-12-01,21900288,Detroit Pistons,San Antonio Spurs,2019,132,98,1,,,,,,,,,,
2019-12-01,21900289,New Orleans Pelicans,Oklahoma City Thunder,2019,104,107,0,,,,,,,,,,
2019-12-01,21900290,Orlando Magic,Golden State Warriors,2019,100,96,1,,,,,,,,,,
2019-12-01,21900291,Toronto Raptors,Utah Jazz,2019,130,110,1,,,,,,,,,,
2019-12-01,21900292,Los Angeles Clippers,Washington Wizards,2019,150,125,1,,,,,,,,,,
2019-11-30,21900280,Sacramento Kings,Denver Nuggets,2019,100,97,1,,,,,,,,,,
2019-11-30,21900281,Philadelphia 76ers,Indiana Pacers,2019,119,116,1,,,,,,,,,,
2019-11-30,21900282,Houston Rockets,Atlanta Hawks,2019,158,111,1,,,,,,,,,,
2019-11-30,21900283,Milwaukee Bucks,Charlotte Hornets,2019,137,96,1,,,,,,,,,,
2019-11-29,21900267,Brooklyn Nets,Boston Celtics,2019,112,107,1,,,,,,,,,,
2019-11-29,21900268,Detroit Pistons,Charlotte Hornets,2019,107,110,0,,,,,,,,,,
2019-11-29,21900269,Orlando Magic,Toronto Raptors,2019,83,90,0,,,,,,,,,,
2019-11-29,21900270,Cleveland Cavaliers,Milwaukee Bucks,2019,110,119,0,,,,,,,,,,
2019-11-29,21900271,New York Knicks,Philadelphia 76ers,2019,95,101,0,,,,,,,,,,
2019-11-29,21900272,Indiana Pacers,Atlanta Hawks,2019,105,104,1,,,,,,,,,,
2019-11-29,21900273,Miami Heat,Golden State Warriors,2019,122,105,1,,,,,,,,,,
2019-11-29,21900274,Memphis Grizzlies,Utah Jazz,2019,94,103,0,,,,,,,,,,
2019-11-29,21900275,Oklahoma City Thunder,New Orleans Pelicans,2019,109,104,1,,,,,,,,,,
2019-11-29,21900276,San Antonio Spurs,Los Angeles Clippers,2019,107,97,1,,,,,,,,,,
2019-11-29,21900277,Phoenix Suns,Dallas Mavericks,2019,113,120,0,,,,,,,,,,
2019-11-29,21900278,Portland Trail Blazers,Chicago Bulls,2019,107,103,1,,,,,,,,,,
2019-11-29,21900279,Los Angeles Lakers,Washington Wizards,2019,125,103,1,,,,,,,,,,
2019-11-27,21900253,Boston Celtics,Brooklyn Nets,2019,121,110,1,,,,,,,,,,
2019-11-27,21900254,Charlotte Hornets,Detroit Pistons,2019,102,101,1,,,,,,,,,,
2019-11-27,21900255,Cleveland Cavaliers,Orlando Magic,2019,104,116,0,,,,,,,,,,
2019-11-27,21900256,Indiana Pacers,Utah Jazz,2019,121,102,1,,,,,,,,,,
2019-11-27,21900257,Philadelphia 76ers,Sacramento Kings,2019,97,91,1,,,,,,,,,,
2019-11-27,21900258,Toronto Raptors,New York Knicks,2019,126,98,1,,,,,,,,,,
2019-11-27,21900259,Houston Rockets,Miami Heat,2019,117,108,1,,,,,,,,,,
2019-11-27,21900260,Memphis Grizzlies,Los Angeles Clippers,2019,119,121,0,,,,,,,,,,
2019-11-27,21900261,Milwaukee Bucks,Atlanta Hawks,2019,111,102,1,,,,,,,,,,
2019-11-27,21900262,San Antonio Spurs,Minnesota Timberwolves,2019,101,113,0,,,,,,,,,,
2019-11-27,21900263,Phoenix Suns,Washington Wizards,2019,132,140,0,,,,,,,,,,
2019-11-27,21900264,New Orleans Pelicans,Los Angeles Lakers,2019,110,114,0,,,,,,,,,,
2019-11-27,21900265,Portland Trail Blazers,Oklahoma City Thunder,2019,136,119,1,,,,,,,,,,
2019-11-27,21900266,Golden State Warriors,Chicago Bulls,2019,104,90,1,,,,,,,,,,
2019-11-26,21900251,Dallas Mavericks,Los Angeles Clippers,2019,99,114,0,,,,,,,,,,
2019-11-26,21900252,Denver Nuggets,Washington Wizards,2019,117,104,1,,,,,,,,,,
2019-11-25,21900240,Cleveland Cavaliers,Brooklyn Nets,2019,106,108,0,,,,,,,,,,
2019-11-25,21900241,Detroit Pistons,Orlando Magic,2019,103,88,1,,,,,,,,,,
2019-11-25,21900242,Indiana Pacers,Memphis Grizzlies,2019,126,114,1,,,,,,,,,,
2019-11-25,21900243,Atlanta Hawks,Minnesota Timberwolves,2019,113,125,0,,,,,,,,,,
2019-11-25,21900244,Boston Celtics,Sacramento Kings,2019,103,102,1,,,,,,,,,,
2019-11-25,21900245,Miami Heat,Charlotte Hornets,2019,117,100,1,,,,,,,,,,
2019-11-25,21900246,Toronto Raptors,Philadelphia 76ers,2019,101,96,1,,,,,,,,,,
2019-11-25,21900247,Chicago Bulls,Portland Trail Blazers,2019,94,117,0,,,,,,,,,,
2019-11-25,21900248,Milwaukee Bucks,Utah Jazz,2019,122,118,1,,,,,,,,,,
2019-11-25,21900249,San Antonio Spurs,Los Angeles Lakers,2019,104,114,0,,,,,,,,,,
2019-11-25,21900250,Golden State Warriors,Oklahoma City Thunder,2019,97,100,0,,,,,,,,,,
2019-11-24,21900235,Houston Rockets,Dallas Mavericks,2019,123,137,0,,,,,,,,,,
2019-11-24,21900236,New York Knicks,Brooklyn Nets,2019,101,103,0,,,,,,,,,,
2019-11-24,21900237,Washington Wizards,Sacramento Kings,2019,106,113,0,,,,,,,,,,
2019-11-24,21900238,Denver Nuggets,Phoenix Suns,2019,116,104,1,,,,,,,,,,
2019-11-24,21900239,Los Angeles Clippers,New Orleans Pelicans,2019,134,109,1,,,,,,,,,,
2019-11-23,21900225,Minnesota Timberwolves,Phoenix Suns,2019,98,100,0,,,,,,,,,,
2019-11-23,21900226,Charlotte Hornets,Chicago Bulls,2019,115,116,0,,,,,,,,,,
2019-11-23,21900227,Indiana Pacers,Orlando Magic,2019,111,106,1,,,,,,,,,,
2019-11-23,21900228,Atlanta Hawks,Toronto Raptors,2019,116,119,0,,,,,,,,,,
2019-11-23,21900229,New York Knicks,San Antonio Spurs,2019,104,111,0,,,,,,,,,,
2019-11-23,21900230,Philadelphia 76ers,Miami Heat,2019,113,86,1,,,,,,,,,,
2019-11-23,21900231,Cleveland Cavaliers,Portland Trail Blazers,2019,110,104,1,,,,,,,,,,
2019-11-23,21900232,Memphis Grizzlies,Los Angeles Lakers,2019,108,109,0,,,,,,,,,,
2019-11-23,21900233,Milwaukee Bucks,Detroit Pistons,2019,104,90,1,,,,,,,,,,
2019-11-23,21900234,Utah Jazz,New Orleans Pelicans,2019,128,120,1,,,,,,,,,,
2019-11-22,21900215,Detroit Pistons,Atlanta Hawks,2019,128,103,1,,,,,,,,,,
2019-11-22,21900216,Washington Wizards,Charlotte Hornets,2019,125,118,1,,,,,,,,,,
2019-11-22,21900217,Brooklyn Nets,Sacramento Kings,2019,116,97,1,,,,,,,,,,
2019-11-22,21900218,Philadelphia 76ers,San Antonio Spurs,2019,115,104,1,,,,,,,,,,
2019-11-22,21900219,Chicago Bulls,Miami Heat,2019,108,116,0,,,,,,,,,,
2019-11-22,21900220,Oklahoma City Thunder,Los Angeles Lakers,2019,127,130,0,,,,,,,,,,
2019-11-22,21900221,Dallas Mavericks,Cleveland Cavaliers,2019,143,101,1,,,,,,,,,,
2019-11-22,21900222,Denver Nuggets,Boston Celtics,2019,96,92,1,,,,,,,,,,
2019-11-22,21900223,Utah Jazz,Golden State Warriors,2019,113,109,1,,,,,,,,,,
2019-11-22,21900224,Los Angeles Clippers,Houston Rockets,2019,122,119,1,,,,,,,,,,
2019-11-21,21900213,Milwaukee Bucks,Portland Trail Blazers,2019,137,129,1,,,,,,,,,,
2019-11-21,21900214,Phoenix Suns,New Orleans Pelicans,2019,121,124,0,,,,,,,,,,
2019-11-20,21900202,Philadelphia 76ers,New York Knicks,2019,109,104,1,,,,,,,,,,
2019-11-20,21900203,Washington Wizards,San Antonio Spurs,2019,138,132,1,,,,,,,,,,
2019-11-20,21900204,Atlanta Hawks,Milwaukee Bucks,2019,127,135,0,,,,,,,,,,
2019-11-20,21900205,Brooklyn Nets,Charlotte Hornets,2019,101,91,1,,,,,,,,,,
2019-11-20,21900206,Miami Heat,Cleveland Cavaliers,2019,124,100,1,,,,,,,,,,
2019-11-20,21900207,Toronto Raptors,Orlando Magic,2019,113,97,1,,,,,,,,,,
2019-11-20,21900208,Dallas Mavericks,Golden State Warriors,2019,142,94,1,,,,,,,,,,
2019-11-20,21900209,Chicago Bulls,Detroit Pistons,2019,109,89,1,,,,,,,,,,
2019-11-20,21900210,Minnesota Timberwolves,Utah Jazz,2019,95,103,0,,,,,,,,,,
2019-11-20,21900211,Denver Nuggets,Houston Rockets,2019,105,95,1,,,,,,,,,,
2019-11-20,21900212,Los Angeles Clippers,Boston Celtics,2019,107,104,1,,,,,,,,,,
2019-11-19,21900198,Memphis Grizzlies,Golden State Warriors,2019,95,114,0,,,,,,,,,,
2019-11-19,21900199,New Orleans Pelicans,Portland Trail Blazers,2019,115,104,1,,,,,,,,,,
2019-11-19,21900200,Sacramento Kings,Phoenix Suns,2019,120,116,1,,,,,,,,,,
2019-11-19,21900201,Los Angeles Lakers,Oklahoma City Thunder,2019,112,107,1,,,,,,,,,,
2019-11-18,21900189,New York Knicks,Cleveland Cavaliers,2019,123,105,1,,,,,,,,,,
2019-11-18,21900190,Brooklyn Nets,Indiana Pacers,2019,86,115,0,,,,,,,,,,
2019-11-18,21900191,Toronto Raptors,Charlotte Hornets,2019,132,96,1,,,,,,,,,,
2019-11-18,21900192,Chicago Bulls,Milwaukee Bucks,2019,101,115,0,,,,,,,,,,
2019-11-18,21900193,Houston Rockets,Portland Trail Blazers,2019,132,108,1,,,,,,,,,,
2019-11-18,21900194,Dallas Mavericks,San Antonio Spurs,2019,117,110,1,,,,,,,,,,
2019-11-18,21900195,Phoenix Suns,Boston Celtics,2019,85,99,0,,,,,,,,,,
2019-11-18,21900196,Utah Jazz,Minnesota Timberwolves,2019,102,112,0,,,,,,,,,,
2019-11-18,21900197,Los Angeles Clippers,Oklahoma City Thunder,2019,90,88,1,,,,,,,,,,
2019-11-17,21900183,Cleveland Cavaliers,Philadelphia 76ers,2019,95,114,0,,,,,,,,,,
2019-11-17,21900184,Sacramento Kings,Boston Celtics,2019,100,99,1,,,,,,,,,,
2019-11-17,21900185,Orlando Magic,Washington Wizards,2019,125,121,1,,,,,,,,,,
2019-11-17,21900186,Memphis Grizzlies,Denver Nuggets,2019,114,131,0,,,,,,,,,,
2019-11-17,21900187,New Orleans Pelicans,Golden State Warriors,2019,108,100,1,,,,,,,,,,
2019-11-17,21900188,Los Angeles Lakers,Atlanta Hawks,2019,122,101,1,,,,,,,,,,
2019-11-16,21900175,Chicago Bulls,Brooklyn Nets,2019,111,117,0,,,,,,,,,,
2019-11-16,21900176,Indiana Pacers,Milwaukee Bucks,2019,83,102,0,,,,,,,,,,
2019-11-16,21900177,New York Knicks,Charlotte Hornets,2019,102,103,0,,,,,,,,,,
2019-11-16,21900178,Miami Heat,New Orleans Pelicans,2019,109,94,1,,,,,,,,,,
2019-11-16,21900179,Minnesota Timberwolves,Houston Rockets,2019,105,125,0,,,,,,,,,,
2019-11-16,21900180,Dallas Mavericks,Toronto Raptors,2019,110,102,1,,,,,,,,,,
2019-11-16,21900181,San Antonio Spurs,Portland Trail Blazers,2019,116,121,0,,,,,,,,,,
2019-11-16,21900182,Los Angeles Clippers,Atlanta Hawks,2019,150,101,1,,,,,,,,,,
2019-11-15,21900167,Charlotte Hornets,Detroit Pistons,2019,109,106,1,,,,,,,,,,
2019-11-15,21900168,Orlando Magic,San Antonio Spurs,2019,111,109,1,,,,,,,,,,
2019-11-15,21900169,Houston Rockets,Indiana Pacers,2019,111,102,1,,,,,,,,,,
2019-11-15,21900170,Memphis Grizzlies,Utah Jazz,2019,107,106,1,,,,,,,,,,
2019-11-15,21900171,Minnesota Timberwolves,Washington Wizards,2019,116,137,0,,,,,,,,,,
2019-11-15,21900172,Oklahoma City Thunder,Philadelphia 76ers,2019,127,119,1,,,,,,,,,,
2019-11-15,21900173,Golden State Warriors,Boston Celtics,2019,100,105,0,,,,,,,,,,
2019-11-15,21900174,Los Angeles Lakers,Sacramento Kings,2019,99,97,1,,,,,,,,,,
2019-11-14,21900161,Cleveland Cavaliers,Miami Heat,2019,97,108,0,,,,,,,,,,
2019-11-14,21900162,New York Knicks,Dallas Mavericks,2019,106,103,1,,,,,,,,,,
2019-11-14,21900163,Milwaukee Bucks,Chicago Bulls,2019,124,115,1,,,,,,,,,,
2019-11-14,21900164,New Orleans Pelicans,Los Angeles Clippers,2019,132,127,1,,,,,,,,,,
2019-11-14,21900165,Phoenix Suns,Atlanta Hawks,2019,128,112,1,,,,,,,,,,
2019-11-14,21900166,Denver Nuggets,Brooklyn Nets,2019,101,93,1,,,,,,,,,,
2019-11-13,21900154,Charlotte Hornets,Memphis Grizzlies,2019,117,119,0,,,,,,,,,,
2019-11-13,21900155,Orlando Magic,Philadelphia 76ers,2019,112,97,1,,,,,,,,,,
2019-11-13,21900156,Boston Celtics,Washington Wizards,2019,140,133,1,,,,,,,,,,
2019-11-13,21900157,Houston Rockets,Los Angeles Clippers,2019,102,93,1,,,,,,,,,,
2019-11-13,21900158,Minnesota Timberwolves,San Antonio Spurs,2019,129,114,1,,,,,,,,,,
2019-11-13,21900159,Los Angeles Lakers,Golden State Warriors,2019,120,94,1,,,,,,,,,,
2019-11-13,21900160,Portland Trail Blazers,Toronto Raptors,2019,106,114,0,,,,,,,,,,
2019-11-12,21900146,Indiana Pacers,Oklahoma City Thunder,2019,111,85,1,,,,,,,,,,
2019-11-12,21900147,Philadelphia 76ers,Cleveland Cavaliers,2019,98,97,1,,,,,,,,,,
2019-11-12,21900148,Miami Heat,Detroit Pistons,2019,117,108,1,,,,,,,,,,
2019-11-12,21900149,Chicago Bulls,New York Knicks,2019,120,102,1,,,,,,,,,,
2019-11-12,21900150,Denver Nuggets,Atlanta Hawks,2019,121,125,0,,,,,,,,,,
2019-11-12,21900151,Phoenix Suns,Los Angeles Lakers,2019,115,123,0,,,,,,,,,,
2019-11-12,21900152,Utah Jazz,Brooklyn Nets,2019,119,114,1,,,,,,,,,,
2019-11-12,21900153,Sacramento Kings,Portland Trail Blazers,2019,107,99,1,,,,,,,,,,
2019-11-11,21900140,Detroit Pistons,Minnesota Timberwolves,2019,114,120,0,,,,,,,,,,
2019-11-11,21900141,Boston Celtics,Dallas Mavericks,2019,116,106,1,,,,,,,,,,
2019-11-11,21900143,San Antonio Spurs,Memphis Grizzlies,2019,109,113,0,,,,,,,,,,
2019-11-11,21900142,New Orleans Pelicans,Houston Rockets,2019,116,122,0,,,,,,,,,,
2019-11-11,21900144,Golden State Warriors,Utah Jazz,2019,108,122,0,,,,,,,,,,
2019-11-11,21900145,Los Angeles Clippers,Toronto Raptors,2019,98,88,1,,,,,,,,,,
2019-11-10,21900132,Minnesota Timberwolves,Denver Nuggets,2019,98,100,0,,,,,,,,,,
2019-11-10,21900133,Orlando Magic,Indiana Pacers,2019,102,109,0,,,,,,,,,,
2019-11-10,21900134,Philadelphia 76ers,Charlotte Hornets,2019,114,106,1,,,,,,,,,,
2019-11-10,21900135,Oklahoma City Thunder,Milwaukee Bucks,2019,119,121,0,,,,,,,,,,
2019-11-10,21900136,New York Knicks,Cleveland Cavaliers,2019,87,108,0,,,,,,,,,,
2019-11-10,21900137,Phoenix Suns,Brooklyn Nets,2019,138,112,1,,,,,,,,,,
2019-11-10,21900138,Portland Trail Blazers,Atlanta Hawks,2019,124,113,1,,,,,,,,,,
2019-11-10,21900139,Los Angeles Lakers,Toronto Raptors,2019,104,113,0,,,,,,,,,,
2019-11-09,21900127,San Antonio Spurs,Boston Celtics,2019,115,135,0,,,,,,,,,,
2019-11-09,21900128,Charlotte Hornets,New Orleans Pelicans,2019,110,115,0,,,,,,,,,,
2019-11-09,21900129,Chicago Bulls,Houston Rockets,2019,94,117,0,,,,,,,,,,
2019-11-09,21900130,Memphis Grizzlies,Dallas Mavericks,2019,122,138,0,,,,,,,,,,
2019-11-09,21900131,Oklahoma City Thunder,Golden State Warriors,2019,114,108,1,,,,,,,,,,
2019-11-08,21900116,Indiana Pacers,Detroit Pistons,2019,112,106,1,,,,,,,,,,
2019-11-08,21900117,Orlando Magic,Memphis Grizzlies,2019,118,86,1,,,,,,,,,,
2019-11-08,21900118,Washington Wizards,Cleveland Cavaliers,2019,100,113,0,,,,,,,,,,
2019-11-08,21900119,Atlanta Hawks,Sacramento Kings,2019,109,121,0,,,,,,,,,,
2019-11-08,21900120,Minnesota Timberwolves,Golden State Warriors,2019,125,119,1,,,,,,,,,,
2019-11-08,21900121,New Orleans Pelicans,Toronto Raptors,2019,104,122,0,,,,,,,,,,
2019-11-08,21900122,Dallas Mavericks,New York Knicks,2019,102,106,0,,,,,,,,,,
2019-11-08,21900123,Denver Nuggets,Philadelphia 76ers,2019,100,97,1,,,,,,,,,,
2019-11-08,21900124,Utah Jazz,Milwaukee Bucks,2019,103,100,1,,,,,,,,,,
2019-11-08,21900125,Portland Trail Blazers,Brooklyn Nets,2019,115,119,0,,,,,,,,,,
2019-11-08,21900126,Los Angeles Lakers,Miami Heat,2019,95,80,1,,,,,,,,,,
2019-11-07,21900112,Charlotte Hornets,Boston Celtics,2019,87,108,0,,,,,,,,,,
2019-11-07,21900113,San Antonio Spurs,Oklahoma City Thunder,2019,121,112,1,,,,,,,,,,
2019-11-07,21900114,Phoenix Suns,Miami Heat,2019,108,124,0,,,,,,,,,,
2019-11-07,21900115,Los Angeles Clippers,Portland Trail Blazers,2019,107,101,1,,,,,,,,,,
2019-11-06,21900103,Detroit Pistons,New York Knicks,2019,122,102,1,,,,,,,,,,
2019-11-06,21900104,Indiana Pacers,Washington Wizards,2019,121,106,1,,,,,,,,,,
2019-11-06,21900105,Atlanta Hawks,Chicago Bulls,2019,93,113,0,,,,,,,,,,
2019-11-06,21900106,Toronto Raptors,Sacramento Kings,2019,124,120,1,,,,,,,,,,
